003548, 2.37,-0.90,-1.53,-0.05,-0.21, 0.98,-0.21,-0.10,-0.22
003566,-5.63, 1.67,-2.99,-0.04,-0.21, 0.97,-0.21,-0.11,-0.22
003577,-7.65, 1.81,-3.62,-0.05,-0.20, 0.98,-0.21,-0.10,-0.21
003588,-5.63,-1.95,-5.63,-0.04,-0.22, 0.99,-0.22,-0.10,-0.21
003599,-2.23,-2.64,-3.62,-0.05,-0.21, 1.01,-0.22,-0.10,-0.21
003610, 0.28, 0.42,-2.92,-0.05,-0.21, 1.00,-0.21,-0.11,-0.22
003621, 2.09, 0.14,-1.18,-0.05,-0.21, 1.00,-0.21,-0.10,-0.21
003632, 2.92, 2.02,-0.28,-0.05,-0.20, 0.98,-0.22,-0.10,-0.21
003643, 0.56, 1.67,-0.07,-0.05,-0.20, 0.96,-0.21,-0.10,-0.21
003662,-7.86, 0.28,-1.95,-0.05,-0.21, 1.01,-0.20,-0.11,-0.21
003673, 4.38,-2.02, 1.67,-0.05,-0.22, 1.01,-0.22,-0.10,-0.21
003684, 7.44,-2.23, 2.30,-0.03,-0.20, 0.95,-0.22,-0.10,-0.20
003695,-0.63,-1.25,-0.07,-0.05,-0.22, 0.98,-0.22,-0.10,-0.21
003708,-1.32,-3.90,-0.28,-0.05,-0.21, 0.98,-0.21,-0.10,-0.22
003719,-0.56,-4.73,-0.14,-0.05,-0.21, 1.01,-0.22,-0.11,-0.21
003730, 1.88,-2.71, 0.42,-0.05,-0.21, 0.99,-0.21,-0.10,-0.21
003741,-0.07,-2.37, 0.97,-0.05,-0.19, 1.00,-0.22,-0.10,-0.21
003759,-3.69,-0.56, 1.25,-0.05,-0.21, 0.97,-0.21,-0.11,-0.22
003770,-3.69, 0.56, 1.04,-0.05,-0.19, 0.98,-0.22,-0.10,-0.21
003781,-1.25, 1.60, 0.35,-0.05,-0.23, 0.99,-0.22,-0.11,-0.21
003792, 1.39, 3.69, 0.56,-0.05,-0.22, 0.97,-0.22,-0.10,-0.21
003804,-1.32, 4.73,-0.42,-0.04,-0.22, 0.96,-0.20,-0.11,-0.22
003815,-3.83, 3.20,-2.30,-0.05,-0.21, 0.95,-0.22,-0.10,-0.21
003826,-1.81,-2.23,-1.95,-0.05,-0.22, 0.98,-0.22,-0.10,-0.21
003837, 0.49,-2.64,-1.25,-0.05,-0.22, 0.99,-0.22,-0.10,-0.21
003857, 2.92, 7.79,-0.49,-0.07,-0.22, 1.01,-0.21,-0.11,-0.22
003868, 6.75,10.23,-2.02,-0.05,-0.22, 0.98,-0.22,-0.10,-0.21
003879, 5.43, 6.61,-1.04,-0.05,-0.18, 0.96,-0.22,-0.10,-0.21
003890, 2.92, 0.00,-2.09,-0.06,-0.20, 1.00,-0.22,-0.10,-0.21
003906, 6.40, 0.21,-0.28,-0.05,-0.19, 0.97,-0.21,-0.10,-0.21
003917,-2.57,-3.48,-1.95,-0.05,-0.21, 0.99,-0.22,-0.10,-0.21
003928,-0.70,-2.02,-1.46,-0.05,-0.22, 1.01,-0.22,-0.10,-0.21
003939,-1.39,-2.23,-1.32,-0.05,-0.20, 1.00,-0.22,-0.10,-0.21
003954, 2.23,-3.27,-0.07,-0.05,-0.19, 0.97,-0.21,-0.11,-0.22
003965, 0.42,-1.39, 0.00,-0.05,-0.19, 0.95,-0.22,-0.10,-0.21
003976,-2.64,-2.30,-0.56,-0.05,-0.21, 0.99,-0.22,-0.10,-0.21
003987,-0.21,-1.67,-0.14,-0.05,-0.21, 0.99,-0.22,-0.10,-0.21
004008,-4.73, 2.37,-1.25,-0.04,-0.21, 0.97,-0.21,-0.10,-0.22
004019,-6.54, 1.11,-1.25,-0.05,-0.21, 1.01,-0.22,-0.10,-0.21
004030,-3.27,-0.35,-0.21,-0.06,-0.22, 1.00,-0.22,-0.10,-0.21
004041,-1.04,-0.35,-0.07,-0.05,-0.21, 0.98,-0.22,-0.10,-0.21
004053,-2.50,-2.02, 0.07,-0.05,-0.20, 0.97,-0.20,-0.10,-0.22
004064,-3.55,-2.57, 0.00,-0.05,-0.20, 0.97,-0.22,-0.10,-0.21
004075,-2.57,-1.25,-0.07,-0.03,-0.21, 0.95,-0.22,-0.10,-0.21
004086,-7.23, 2.09,-1.18,-0.05,-0.23, 0.99,-0.22,-0.10,-0.21
004103,-0.90, 3.55,-0.70,-0.05,-0.23, 0.98,-0.21,-0.10,-0.22
004114, 0.56, 3.20,-0.56,-0.05,-0.23, 0.98,-0.22,-0.10,-0.20
004125,-2.02, 2.50,-1.67,-0.06,-0.23, 0.99,-0.22,-0.10,-0.20
004136, 0.70,-4.03, 0.28,-0.06,-0.22, 1.01,-0.22,-0.10,-0.21
004161,-0.90,-1.95, 0.35,-0.05,-0.22, 1.00,-0.20,-0.10,-0.22
004172,-2.64, 0.28, 0.07,-0.05,-0.23, 0.99,-0.23,-0.10,-0.21
004341, 5.15,-18.50, 0.07, 0.02,-0.20, 0.93,-0.23,-0.11,-0.21
004352, 2.99,-18.85,-0.07, 0.02,-0.21, 0.95,-0.23,-0.12,-0.20
004375,-4.73,-11.97,-2.92,-0.02,-0.27, 0.98,-0.22,-0.12,-0.20
004386, 0.07,-10.92,-3.27,-0.03,-0.27, 1.04,-0.24,-0.12,-0.20
004397, 6.40,-5.98,-2.09,-0.03,-0.25, 1.01,-0.23,-0.12,-0.19
004408,11.48,-6.68,-1.88,-0.02,-0.24, 0.98,-0.23,-0.11,-0.20
004420, 6.33,-5.08,-0.42, 0.00,-0.21, 0.95,-0.21,-0.12,-0.21
004431,-5.50,-8.07,-0.42,-0.02,-0.22, 1.01,-0.23,-0.12,-0.20
004442, 4.59,-4.03,-3.06,-0.02,-0.29, 0.99,-0.22,-0.12,-0.20
004453, 9.39,-2.37,-1.67,-0.01,-0.24, 0.96,-0.23,-0.12,-0.20
