001528, 2.16, 1.60,-1.67,-0.04, 0.12, 0.94,-0.13,-0.11,-0.23
001547, 2.92, 1.60,-1.67,-0.04, 0.13, 0.94,-0.12,-0.11,-0.23
001558, 2.78, 1.67,-1.88,-0.04, 0.13, 0.94,-0.12,-0.11,-0.23
001569, 2.57, 1.46,-1.88,-0.03, 0.14, 0.94,-0.12,-0.11,-0.23
001580, 2.23, 1.60,-1.67,-0.04, 0.14, 0.93,-0.12,-0.11,-0.23
001593, 2.23, 1.81,-1.60,-0.03, 0.13, 0.93,-0.12,-0.11,-0.23
001604, 2.09, 1.67,-1.60,-0.03, 0.12, 0.94,-0.12,-0.11,-0.23
001615, 1.74, 1.53,-1.46,-0.03, 0.12, 0.94,-0.12,-0.10,-0.23
001626, 1.95, 1.60,-1.60,-0.04, 0.13, 0.94,-0.12,-0.11,-0.23
001645, 2.16, 1.53,-1.67,-0.03, 0.12, 0.94,-0.11,-0.12,-0.24
001656, 2.37, 1.67,-1.39,-0.03, 0.13, 0.94,-0.13,-0.11,-0.23
001667, 5.01, 1.11,-4.03,-0.02, 0.18, 0.96,-0.13,-0.10,-0.23
001678, 2.09, 1.95,-1.39,-0.04, 0.13, 0.95,-0.12,-0.11,-0.23
001690, 2.99, 1.53,-1.67,-0.04, 0.13, 0.94,-0.11,-0.12,-0.24
001701, 2.16, 1.60,-1.46,-0.04, 0.14, 0.93,-0.12,-0.11,-0.22
001712, 1.81, 1.81,-1.46,-0.04, 0.12, 0.94,-0.12,-0.11,-0.22
001723, 4.17, 1.60,-2.30,-0.03, 0.12, 0.94,-0.12,-0.11,-0.23
001743, 3.55, 1.39,-1.74,-0.05, 0.13, 0.92,-0.11,-0.11,-0.23
001754, 1.39, 1.53,-1.53,-0.04, 0.14, 0.94,-0.12,-0.11,-0.23
001765, 0.28, 1.67,-1.46,-0.03, 0.13, 0.94,-0.12,-0.11,-0.23
001776, 4.31, 1.74,-1.53,-0.04, 0.13, 0.94,-0.12,-0.11,-0.24
001792, 2.23, 1.67,-1.81,-0.04, 0.13, 0.94,-0.11,-0.12,-0.24
001803, 1.88, 1.53,-1.67,-0.04, 0.13, 0.94,-0.12,-0.11,-0.23
001814, 2.23, 1.60,-1.67,-0.03, 0.13, 0.94,-0.12,-0.11,-0.23
001825, 2.50, 1.32,-1.74,-0.03, 0.13, 0.94,-0.12,-0.11,-0.23
001841, 1.74, 1.60,-1.60,-0.03, 0.14, 0.94,-0.11,-0.11,-0.24
001852, 2.23, 1.53,-1.60,-0.04, 0.13, 0.94,-0.12,-0.11,-0.24
001863, 3.06, 1.67,-1.53,-0.04, 0.14, 0.94,-0.12,-0.11,-0.23
001874, 2.85, 1.67,-1.67,-0.04, 0.14, 0.93,-0.12,-0.11,-0.23
001896, 1.88, 1.39,-1.60,-0.03, 0.13, 0.94,-0.12,-0.11,-0.25
001907, 2.16, 1.25,-1.60,-0.03, 0.13, 0.94,-0.12,-0.11,-0.23
001918, 2.02, 1.25,-1.46,-0.03, 0.13, 0.94,-0.12,-0.11,-0.23
001929, 1.88, 1.53,-1.39,-0.03, 0.13, 0.94,-0.12,-0.11,-0.23
001941, 2.16, 1.60,-1.39,-0.04, 0.13, 0.94,-0.12,-0.11,-0.23
001952, 2.16, 1.74,-1.25,-0.03, 0.13, 0.94,-0.13,-0.11,-0.23
001963, 2.23, 1.74,-1.46,-0.04, 0.14, 0.94,-0.12,-0.10,-0.23
001974, 2.23, 1.60,-1.53,-0.03, 0.13, 0.94,-0.12,-0.11,-0.22
001991, 2.23, 1.53,-1.67,-0.04, 0.13, 0.94,-0.12,-0.11,-0.24
002002, 1.67, 1.39,-1.39,-0.04, 0.13, 0.94,-0.12,-0.11,-0.24
002013, 2.16, 1.53,-1.46,-0.04, 0.13, 0.94,-0.12,-0.11,-0.23
002024, 2.09, 1.53,-1.32,-0.04, 0.13, 0.94,-0.13,-0.10,-0.22
002036, 2.23, 1.67,-1.67,-0.03, 0.13, 0.94,-0.12,-0.10,-0.23
002047, 2.23, 1.60,-1.39,-0.03, 0.13, 0.94,-0.13,-0.11,-0.23
002223, 2.57, 1.60,-1.74,-0.03, 0.13, 0.94,-0.12,-0.11,-0.23
002225, 2.02, 1.32,-1.67,-0.03, 0.13, 0.94,-0.12,-0.11,-0.23
002299, 2.09, 1.53,-1.67,-0.04, 0.14, 0.94,-0.12,-0.11,-0.24
002310, 2.23, 1.74,-1.53,-0.03, 0.14, 0.94,-0.13,-0.10,-0.22
002321, 2.09, 1.53,-1.39,-0.03, 0.14, 0.94,-0.12,-0.11,-0.23
002332, 2.02, 1.53,-1.74,-0.03, 0.13, 0.94,-0.12,-0.11,-0.23
002344, 2.30, 1.46,-1.67,-0.04, 0.13, 0.95,-0.11,-0.11,-0.23
002355, 2.30, 1.46,-1.74,-0.03, 0.13, 0.94,-0.12,-0.11,-0.23
002366, 2.02, 1.81,-1.74,-0.03, 0.13, 0.94,-0.12,-0.10,-0.23
002377, 2.16, 1.53,-1.53,-0.04, 0.13, 0.94,-0.12,-0.10,-0.22
002395, 2.02, 1.53,-1.60,-0.02, 0.13, 0.94,-0.11,-0.12,-0.23
002406, 1.95, 1.67,-1.53,-0.04, 0.13, 0.94,-0.12,-0.11,-0.23
002417, 1.95, 1.67,-1.46,-0.04, 0.14, 0.94,-0.13,-0.11,-0.23
002428, 2.09, 1.53,-1.60,-0.04, 0.13, 0.94,-0.12,-0.11,-0.23
002440, 2.02, 1.46,-1.46,-0.04, 0.13, 0.94,-0.12,-0.11,-0.23
002451, 2.16, 1.74,-1.60,-0.03, 0.14, 0.94,-0.12,-0.11,-0.22
002462, 2.09, 1.67,-1.60,-0.03, 0.13, 0.94,-0.12,-0.11,-0.23
002473, 1.95, 1.74,-1.46,-0.04, 0.14, 0.94,-0.13,-0.10,-0.23
002492, 2.37, 1.60,-1.60,-0.04, 0.14, 0.94,-0.11,-0.11,-0.23
002503, 1.88, 1.81,-1.53,-0.04, 0.13, 0.94,-0.12,-0.11,-0.22
002514, 2.09, 1.67,-1.53,-0.03, 0.13, 0.94,-0.13,-0.11,-0.23
002525, 2.09, 1.53,-1.53,-0.03, 0.14, 0.94,-0.12,-0.10,-0.23
002536, 2.16, 1.46,-1.60,-0.03, 0.12, 0.94,-0.12,-0.12,-0.24
